Ticker,Date,Spot_Rate,Qualifier,Qualifier_Description
index,,data_Value,qualifier,qualifier_Description
FBXD,2022-07-11,10397.55,CNER,China North Europe
FBXD,2022-07-11,943.47,NAWC,North America West China
FBXD,2022-07-11,674.73,NAEE,North America East Europe
FBXD,2022-07-11,484.73,NERC,North Europe China
FBXD,2022-07-11,1131.57,MEDC,Mediterranean China
FBXD,2022-07-11,8136.97,ESAW,Europe South America West
FBXD,2022-07-08,908.56,NAEC,North America East China
FBXD,2022-07-08,9883.95,CNAE,China North America East
FBXD,2022-07-08,3144.47,ESAE,Europe South America East
FBXD,2022-07-08,6423.62,GLBL,Global
FBXD,2022-07-08,2558.21,PANA,China North America East - West Spread
FBXD,2022-07-08,12328.65,CMED,China Mediterranean
FBXD,2022-07-08,7325.74,CNAW,China North America West
FBXD,2022-07-08,943.47,NAWC,North America West China
FBXD,2022-07-08,1131.57,MEDC,Mediterranean China
FBXD,2022-07-08,674.73,NAEE,North America East Europe
FBXD,2022-07-08,8188.64,ENAE,Europe North America East
FBXD,2022-07-08,484.73,NERC,North Europe China
FBXD,2022-07-08,10397.55,CNER,China North Europe
FBXD,2022-07-08,8136.97,ESAW,Europe South America West
FBXD,2022-07-07,987.93,NAEC,North America East China
FBXD,2022-07-07,9872.05,CNAE,China North America East
FBXD,2022-07-07,12399.26,CMED,China Mediterranean
FBXD,2022-07-07,6501.72,GLBL,Global
FBXD,2022-07-07,4072.67,ESAE,Europe South America East
FBXD,2022-07-07,8136.97,ESAW,Europe South America West
FBXD,2022-07-07,7424.93,CNAW,China North America West
FBXD,2022-07-07,1090.6,NAWC,North America West China
FBXD,2022-07-07,674.73,NAEE,North America East Europe
FBXD,2022-07-07,8020.63,ENAE,Europe North America East
FBXD,2022-07-07,1164.39,MEDC,Mediterranean China
FBXD,2022-07-07,10504.19,CNER,China North Europe
FBXD,2022-07-07,554.86,NERC,North Europe China
FBXD,2022-07-07,2447.12,PANA,China North America East - West Spread
FBXD,2022-07-06,987.93,NAEC,North America East China
FBXD,2022-07-06,9872.05,CNAE,China North America East
FBXD,2022-07-06,12399.26,CMED,China Mediterranean
FBXD,2022-07-06,4072.67,ESAE,Europe South America East
FBXD,2022-07-06,8164.01,ENAE,Europe North America East
FBXD,2022-07-06,8136.97,ESAW,Europe South America West
FBXD,2022-07-06,2447.12,PANA,China North America East - West Spread
FBXD,2022-07-06,6507.74,GLBL,Global
FBXD,2022-07-06,7424.93,CNAW,China North America West
FBXD,2022-07-06,10493.7,CNER,China North Europe
FBXD,2022-07-06,1090.6,NAWC,North America West China
FBXD,2022-07-06,1163.49,MEDC,Mediterranean China
FBXD,2022-07-06,674.73,NAEE,North America East Europe
FBXD,2022-07-06,554.86,NERC,North Europe China
FBXD,2022-07-05,9872.05,CNAE,China North America East
FBXD,2022-07-05,987.93,NAEC,North America East China
FBXD,2022-07-05,12392.34,CMED,China Mediterranean
FBXD,2022-07-05,8164.01,ENAE,Europe North America East
FBXD,2022-07-05,6505.16,GLBL,Global
FBXD,2022-07-05,4072.67,ESAE,Europe South America East
FBXD,2022-07-05,8136.97,ESAW,Europe South America West
FBXD,2022-07-05,7424.93,CNAW,China North America West
FBXD,2022-07-05,1085.47,NAWC,North America West China
FBXD,2022-07-05,10480.32,CNER,China North Europe
FBXD,2022-07-05,706.48,NAEE,North America East Europe
FBXD,2022-07-05,1163.49,MEDC,Mediterranean China
FBXD,2022-07-05,554.86,NERC,North Europe China
FBXD,2022-07-05,2447.12,PANA,China North America East - West Spread
FBXD,2022-07-04,1029.35,NAEC,North America East China
FBXD,2022-07-04,9909.47,CNAE,China North America East
FBXD,2022-07-04,12674.41,CMED,China Mediterranean
FBXD,2022-07-04,6538.57,GLBL,Global
FBXD,2022-07-04,4072.67,ESAE,Europe South America East
FBXD,2022-07-04,8164.01,ENAE,Europe North America East
FBXD,2022-07-04,8136.97,ESAW,Europe South America West
FBXD,2022-07-04,7446.5,CNAW,China North America West
FBXD,2022-07-04,1060.87,NAWC,North America West China
FBXD,2022-07-04,10480.32,CNER,China North Europe
FBXD,2022-07-04,1163.49,MEDC,Mediterranean China
FBXD,2022-07-04,706.48,NAEE,North America East Europe
FBXD,2022-07-04,554.86,NERC,North Europe China
FBXD,2022-07-04,2462.97,PANA,China North America East - West Spread
FBXD,2022-07-01,1006.96,NAEC,North America East China
FBXD,2022-07-01,9909.47,CNAE,China North America East
FBXD,2022-07-01,12674.41,CMED,China Mediterranean
FBXD,2022-07-01,8291.11,ENAE,Europe North America East
FBXD,2022-07-01,4088.3,ESAE,Europe South America East
FBXD,2022-07-01,8136.97,ESAW,Europe South America West
FBXD,2022-07-01,6542.51,GLBL,Global
FBXD,2022-07-01,7446.5,CNAW,China North America West
FBXD,2022-07-01,1037.69,NAWC,North America West China
FBXD,2022-07-01,706.48,NAEE,North America East Europe
FBXD,2022-07-01,1164.71,MEDC,Mediterranean China
FBXD,2022-07-01,10480.32,CNER,China North Europe
FBXD,2022-07-01,554.86,NERC,North Europe China
FBXD,2022-07-01,2462.97,PANA,China North America East - West Spread
FBXD,2022-06-30,10112.87,CNAE,China North America East
FBXD,2022-06-30,947.71,NAEC,North America East China
FBXD,2022-06-30,4098.36,ESAE,Europe South America East
FBXD,2022-06-30,8032.55,ENAE,Europe North America East
FBXD,2022-06-30,6582.83,GLBL,Global
FBXD,2022-06-30,2513.92,PANA,China North America East - West Spread
FBXD,2022-06-30,7598.95,CNAW,China North America West
FBXD,2022-06-30,10634.37,CNER,China North Europe
FBXD,2022-06-30,950.67,NAWC,North America West China
FBXD,2022-06-30,12892.62,CMED,China Mediterranean
FBXD,2022-06-30,1229.04,MEDC,Mediterranean China
FBXD,2022-06-30,507.88,NAEE,North America East Europe
FBXD,2022-06-30,656.4,NERC,North Europe China
FBXD,2022-06-30,6651.43,ESAW,Europe South America West
FBXD,2022-06-29,10112.87,CNAE,China North America East
FBXD,2022-06-29,12892.62,CMED,China Mediterranean
FBXD,2022-06-29,8032.55,ENAE,Europe North America East
FBXD,2022-06-29,4098.36,ESAE,Europe South America East
FBXD,2022-06-29,2513.92,PANA,China North America East - West Spread
FBXD,2022-06-29,6582.83,GLBL,Global
FBXD,2022-06-29,7598.95,CNAW,China North America West
FBXD,2022-06-29,950.67,NAWC,North America West China
FBXD,2022-06-29,947.71,NAEC,North America East China
FBXD,2022-06-29,507.88,NAEE,North America East Europe
FBXD,2022-06-29,1229.04,MEDC,Mediterranean China
FBXD,2022-06-29,10634.37,CNER,China North Europe
FBXD,2022-06-29,656.4,NERC,North Europe China
FBXD,2022-06-29,6651.43,ESAW,Europe South America West
FBXD,2022-06-28,827.9,NAEC,North America East China
FBXD,2022-06-28,10112.87,CNAE,China North America East
FBXD,2022-06-28,12892.76,CMED,China Mediterranean
FBXD,2022-06-28,4098.36,ESAE,Europe South America East
FBXD,2022-06-28,8075.09,ENAE,Europe North America East
FBXD,2022-06-28,6579.16,GLBL,Global
FBXD,2022-06-28,7598.95,CNAW,China North America West
FBXD,2022-06-28,950.67,NAWC,North America West China
FBXD,2022-06-28,10634.37,CNER,China North Europe
FBXD,2022-06-28,507.88,NAEE,North America East Europe
FBXD,2022-06-28,1229.04,MEDC,Mediterranean China
FBXD,2022-06-28,656.4,NERC,North Europe China
FBXD,2022-06-28,2513.92,PANA,China North America East - West Spread
FBXD,2022-06-28,6651.43,ESAW,Europe South America West
FBXD,2022-06-27,10112.87,CNAE,China North America East
FBXD,2022-06-27,827.9,NAEC,North America East China
FBXD,2022-06-27,13073.89,CMED,China Mediterranean
FBXD,2022-06-27,4098.36,ESAE,Europe South America East
FBXD,2022-06-27,8075.09,ENAE,Europe North America East
FBXD,2022-06-27,6595.49,GLBL,Global
FBXD,2022-06-27,2513.92,PANA,China North America East - West Spread
FBXD,2022-06-27,6651.43,ESAW,Europe South America West
FBXD,2022-06-27,7598.95,CNAW,China North America West
FBXD,2022-06-27,950.67,NAWC,North America West China
FBXD,2022-06-27,507.88,NAEE,North America East Europe
FBXD,2022-06-27,1229.04,MEDC,Mediterranean China
FBXD,2022-06-27,656.4,NERC,North Europe China
FBXD,2022-06-27,10634.37,CNER,China North Europe
FBXD,2022-06-24,11531.87,CNAE,China North America East
FBXD,2022-06-24,827.9,NAEC,North America East China
FBXD,2022-06-24,13303.25,CMED,China Mediterranean
FBXD,2022-06-24,2597.38,PANA,China North America East - West Spread
FBXD,2022-06-24,4098.36,ESAE,Europe South America East
FBXD,2022-06-24,8032.55,ENAE,Europe North America East
FBXD,2022-06-24,6651.43,ESAW,Europe South America West
FBXD,2022-06-24,7034.22,GLBL,Global
FBXD,2022-06-24,8934.49,CNAW,China North America West
FBXD,2022-06-24,959.48,NAWC,North America West China
FBXD,2022-06-24,507.88,NAEE,North America East Europe
FBXD,2022-06-24,1229.04,MEDC,Mediterranean China
FBXD,2022-06-24,10634.37,CNER,China North Europe
FBXD,2022-06-24,656.4,NERC,North Europe China
FBXD,2022-06-23,827.9,NAEC,North America East China
FBXD,2022-06-23,11531.87,CNAE,China North America East
FBXD,2022-06-23,13493.75,CMED,China Mediterranean
FBXD,2022-06-23,7039.99,GLBL,Global
FBXD,2022-06-23,4098.36,ESAE,Europe South America East
FBXD,2022-06-23,8002.76,ENAE,Europe North America East
FBXD,2022-06-23,6651.43,ESAW,Europe South America West
FBXD,2022-06-23,959.48,NAWC,North America West China
FBXD,2022-06-23,8934.49,CNAW,China North America West
FBXD,2022-06-23,1233.61,MEDC,Mediterranean China
FBXD,2022-06-23,517.54,NAEE,North America East Europe
FBXD,2022-06-23,656.4,NERC,North Europe China
FBXD,2022-06-23,10574.87,CNER,China North Europe
FBXD,2022-06-23,2597.38,PANA,China North America East - West Spread
FBXD,2022-06-22,11589.05,CNAE,China North America East
FBXD,2022-06-22,827.9,NAEC,North America East China
FBXD,2022-06-22,13353.92,CMED,China Mediterranean
FBXD,2022-06-22,4098.36,ESAE,Europe South America East
FBXD,2022-06-22,8002.76,ENAE,Europe North America East
FBXD,2022-06-22,7036.08,GLBL,Global
FBXD,2022-06-22,2654.56,PANA,China North America East - West Spread
FBXD,2022-06-22,8934.49,CNAW,China North America West
FBXD,2022-06-22,973.58,NAWC,North America West China
FBXD,2022-06-22,1233.61,MEDC,Mediterranean China
FBXD,2022-06-22,10574.87,CNER,China North Europe
FBXD,2022-06-22,665.01,NERC,North Europe China
FBXD,2022-06-22,535,NAEE,North America East Europe
FBXD,2022-06-22,6651.43,ESAW,Europe South America West
FBXD,2022-06-21,830.16,NAEC,North America East China
FBXD,2022-06-21,11670.14,CNAE,China North America East
FBXD,2022-06-21,13144.31,CMED,China Mediterranean
FBXD,2022-06-21,4098.36,ESAE,Europe South America East
FBXD,2022-06-21,7025.83,GLBL,Global
FBXD,2022-06-21,8002.76,ENAE,Europe North America East
FBXD,2022-06-21,6651.43,ESAW,Europe South America West
FBXD,2022-06-21,2735.65,PANA,China North America East - West Spread
FBXD,2022-06-21,8934.49,CNAW,China North America West
FBXD,2022-06-21,976.15,NAWC,North America West China
FBXD,2022-06-21,1233.61,MEDC,Mediterranean China
FBXD,2022-06-21,10574.87,CNER,China North Europe
FBXD,2022-06-21,665.01,NERC,North Europe China
FBXD,2022-06-21,527.6,NAEE,North America East Europe
FBXD,2022-06-20,830.16,NAEC,North America East China
FBXD,2022-06-20,11670.14,CNAE,China North America East
FBXD,2022-06-20,7022.61,GLBL,Global
FBXD,2022-06-20,8002.76,ENAE,Europe North America East
FBXD,2022-06-20,4098.36,ESAE,Europe South America East
FBXD,2022-06-20,8934.49,CNAW,China North America West
FBXD,2022-06-20,13144.31,CMED,China Mediterranean
FBXD,2022-06-20,10574.87,CNER,China North Europe
FBXD,2022-06-20,943.1,NAWC,North America West China
FBXD,2022-06-20,527.6,NAEE,North America East Europe
FBXD,2022-06-20,1233.61,MEDC,Mediterranean China
FBXD,2022-06-20,665.01,NERC,North Europe China
FBXD,2022-06-20,6651.43,ESAW,Europe South America West
FBXD,2022-06-20,2735.65,PANA,China North America East - West Spread
FBXD,2022-06-17,11658.7,CNAE,China North America East
FBXD,2022-06-17,830.16,NAEC,North America East China
FBXD,2022-06-17,13164.11,CMED,China Mediterranean
FBXD,2022-06-17,4147.58,ESAE,Europe South America East
FBXD,2022-06-17,7024.93,GLBL,Global
FBXD,2022-06-17,7968.69,ENAE,Europe North America East
FBXD,2022-06-17,2693.67,PANA,China North America East - West Spread
FBXD,2022-06-17,6651.43,ESAW,Europe South America West
FBXD,2022-06-17,665.01,NERC,North Europe China
FBXD,2022-06-17,8965.03,CNAW,China North America West
FBXD,2022-06-17,913.47,NAWC,North America West China
FBXD,2022-06-17,506.2,NAEE,North America East Europe
FBXD,2022-06-17,10574.87,CNER,China North Europe
FBXD,2022-06-17,1233.61,MEDC,Mediterranean China
FBXD,2022-06-16,830.16,NAEC,North America East China
FBXD,2022-06-16,13110.16,CMED,China Mediterranean
FBXD,2022-06-16,7014.06,GLBL,Global
FBXD,2022-06-16,7968.69,ENAE,Europe North America East
FBXD,2022-06-16,4147.58,ESAE,Europe South America East
FBXD,2022-06-16,2724.21,PANA,China North America East - West Spread
FBXD,2022-06-16,8934.49,CNAW,China North America West
FBXD,2022-06-16,913.47,NAWC,North America West China
FBXD,2022-06-16,11658.7,CNAE,China North America East
FBXD,2022-06-16,662.43,NERC,North Europe China
FBXD,2022-06-16,506.2,NAEE,North America East Europe
FBXD,2022-06-16,1233.61,MEDC,Mediterranean China
FBXD,2022-06-16,10577.54,CNER,China North Europe
FBXD,2022-06-16,6651.43,ESAW,Europe South America West
FBXD,2022-06-15,830.16,NAEC,North America East China
FBXD,2022-06-15,11709.74,CNAE,China North America East
FBXD,2022-06-15,7086.99,GLBL,Global
FBXD,2022-06-15,7968.69,ENAE,Europe North America East
FBXD,2022-06-15,4190.36,ESAE,Europe South America East
FBXD,2022-06-15,9177.99,CNAW,China North America West
FBXD,2022-06-15,13265.91,CMED,China Mediterranean
FBXD,2022-06-15,913.47,NAWC,North America West China
FBXD,2022-06-15,506.2,NAEE,North America East Europe
FBXD,2022-06-15,1261.63,MEDC,Mediterranean China
FBXD,2022-06-15,10625.47,CNER,China North Europe
FBXD,2022-06-15,666.45,NERC,North Europe China
FBXD,2022-06-15,2531.75,PANA,China North America East - West Spread
FBXD,2022-06-15,6405.27,ESAW,Europe South America West
FBXD,2022-06-14,11939.98,CNAE,China North America East
FBXD,2022-06-14,830.16,NAEC,North America East China
FBXD,2022-06-14,7173.38,GLBL,Global
FBXD,2022-06-14,4190.36,ESAE,Europe South America East
FBXD,2022-06-14,8968.73,ENAE,Europe North America East
FBXD,2022-06-14,6233.43,ESAW,Europe South America West
FBXD,2022-06-14,12903.22,CMED,China Mediterranean
FBXD,2022-06-14,9321.68,CNAW,China North America West
FBXD,2022-06-14,856.48,NAWC,North America West China
FBXD,2022-06-14,1284.95,MEDC,Mediterranean China
FBXD,2022-06-14,506.2,NAEE,North America East Europe
FBXD,2022-06-14,704.37,NERC,North Europe China
FBXD,2022-06-14,10718.52,CNER,China North Europe
FBXD,2022-06-14,2618.3,PANA,China North America East - West Spread
FBXD,2022-06-13,11953.35,CNAE,China North America East
FBXD,2022-06-13,766.06,NAEC,North America East China
FBXD,2022-06-13,7188.44,GLBL,Global
FBXD,2022-06-13,8377.57,ENAE,Europe North America East
FBXD,2022-06-13,4190.36,ESAE,Europe South America East
FBXD,2022-06-13,9573.72,CNAW,China North America West
FBXD,2022-06-13,896.98,NAWC,North America West China
FBXD,2022-06-13,12903.22,CMED,China Mediterranean
FBXD,2022-06-13,470.92,NAEE,North America East Europe
FBXD,2022-06-13,1271.75,MEDC,Mediterranean China
FBXD,2022-06-13,737.84,NERC,North Europe China
FBXD,2022-06-13,10718.52,CNER,China North Europe
FBXD,2022-06-13,2379.63,PANA,China North America East - West Spread
FBXD,2022-06-13,5963.47,ESAW,Europe South America West
FBXD,2022-06-10,11907.6,CNAE,China North America East
FBXD,2022-06-10,766.06,NAEC,North America East China
FBXD,2022-06-10,12903.22,CMED,China Mediterranean
FBXD,2022-06-10,7216.08,GLBL,Global
FBXD,2022-06-10,4190.36,ESAE,Europe South America East
FBXD,2022-06-10,8968.73,ENAE,Europe North America East
FBXD,2022-06-10,5963.47,ESAW,Europe South America West
FBXD,2022-06-10,9573.72,CNAW,China North America West
FBXD,2022-06-10,896.98,NAWC,North America West China
FBXD,2022-06-10,1270.17,MEDC,Mediterranean China
FBXD,2022-06-10,470.92,NAEE,North America East Europe
FBXD,2022-06-10,737.84,NERC,North Europe China
FBXD,2022-06-10,10718.52,CNER,China North Europe
FBXD,2022-06-10,2333.88,PANA,China North America East - West Spread
FBXD,2022-06-09,11907.6,CNAE,China North America East
FBXD,2022-06-09,4190.36,ESAE,Europe South America East
FBXD,2022-06-09,8968.73,ENAE,Europe North America East
FBXD,2022-06-09,7210.32,GLBL,Global
FBXD,2022-06-09,9573.72,CNAW,China North America West
FBXD,2022-06-09,12904.85,CMED,China Mediterranean
FBXD,2022-06-09,832.06,NAWC,North America West China
FBXD,2022-06-09,10718.52,CNER,China North Europe
FBXD,2022-06-09,487,NAEE,North America East Europe
FBXD,2022-06-09,766.06,NAEC,North America East China
FBXD,2022-06-09,1270.17,MEDC,Mediterranean China
FBXD,2022-06-09,737.84,NERC,North Europe China
FBXD,2022-06-09,5963.47,ESAW,Europe South America West
FBXD,2022-06-09,2333.88,PANA,China North America East - West Spread
FBXD,2022-06-08,766.06,NAEC,North America East China
FBXD,2022-06-08,11907.6,CNAE,China North America East
FBXD,2022-06-08,4190.36,ESAE,Europe South America East
FBXD,2022-06-08,8017.47,ESAW,Europe South America West
FBXD,2022-06-08,8883.55,ENAE,Europe North America East
FBXD,2022-06-08,7262.82,GLBL,Global
FBXD,2022-06-08,9573.72,CNAW,China North America West
FBXD,2022-06-08,774.78,NAWC,North America West China
FBXD,2022-06-08,1320.63,MEDC,Mediterranean China
FBXD,2022-06-08,487,NAEE,North America East Europe
FBXD,2022-06-08,10718.52,CNER,China North Europe
FBXD,2022-06-08,770.56,NERC,North Europe China
FBXD,2022-06-08,12904.85,CMED,China Mediterranean
FBXD,2022-06-08,2333.88,PANA,China North America East - West Spread
FBXD,2022-06-07,11907.6,CNAE,China North America East
FBXD,2022-06-07,12874.75,CMED,China Mediterranean
FBXD,2022-06-07,8968.73,ENAE,Europe North America East
FBXD,2022-06-07,4190.36,ESAE,Europe South America East
FBXD,2022-06-07,7264.79,GLBL,Global
FBXD,2022-06-07,9573.72,CNAW,China North America West
FBXD,2022-06-07,774.78,NAWC,North America West China
FBXD,2022-06-07,766.06,NAEC,North America East China
FBXD,2022-06-07,487,NAEE,North America East Europe
FBXD,2022-06-07,1320.63,MEDC,Mediterranean China
FBXD,2022-06-07,770.56,NERC,North Europe China
FBXD,2022-06-07,10718.52,CNER,China North Europe
FBXD,2022-06-07,2333.88,PANA,China North America East - West Spread
FBXD,2022-06-07,8017.47,ESAW,Europe South America West
FBXD,2022-06-06,11907.6,CNAE,China North America East
FBXD,2022-06-06,766.06,NAEC,North America East China
FBXD,2022-06-06,12784.53,CMED,China Mediterranean
FBXD,2022-06-06,10707.75,ENAE,Europe North America East
FBXD,2022-06-06,7350.15,GLBL,Global
FBXD,2022-06-06,4190.36,ESAE,Europe South America East
FBXD,2022-06-06,2277.18,PANA,China North America East - West Spread
FBXD,2022-06-06,9630.42,CNAW,China North America West
FBXD,2022-06-06,836.78,NAWC,North America West China
FBXD,2022-06-06,1321.89,MEDC,Mediterranean China
FBXD,2022-06-06,10611.88,CNER,China North Europe
FBXD,2022-06-06,757.02,NERC,North Europe China
FBXD,2022-06-06,8017.47,ESAW,Europe South America West
FBXD,2022-06-06,487,NAEE,North America East Europe
FBXD,2022-06-03,12784.53,CMED,China Mediterranean
FBXD,2022-06-03,2854.57,ESAE,Europe South America East
FBXD,2022-06-03,8395.48,ENAE,Europe North America East
FBXD,2022-06-03,7200.94,GLBL,Global
FBXD,2022-06-03,2277.18,PANA,China North America East - West Spread
FBXD,2022-06-03,9630.42,CNAW,China North America West
FBXD,2022-06-03,836.78,NAWC,North America West China
FBXD,2022-06-03,11907.6,CNAE,China North America East
FBXD,2022-06-03,543.67,NAEE,North America East Europe
FBXD,2022-06-03,766.06,NAEC,North America East China
FBXD,2022-06-03,758.32,NERC,North Europe China
FBXD,2022-06-03,1321.89,MEDC,Mediterranean China
FBXD,2022-06-03,10611.88,CNER,China North Europe
FBXD,2022-06-03,8017.47,ESAW,Europe South America West
FBXD,2022-06-02,766.06,NAEC,North America East China
FBXD,2022-06-02,11907.6,CNAE,China North America East
FBXD,2022-06-02,12784.53,CMED,China Mediterranean
FBXD,2022-06-02,2854.57,ESAE,Europe South America East
FBXD,2022-06-02,8395.48,ENAE,Europe North America East
FBXD,2022-06-02,8017.47,ESAW,Europe South America West
FBXD,2022-06-02,7200.94,GLBL,Global
FBXD,2022-06-02,9630.42,CNAW,China North America West
FBXD,2022-06-02,836.78,NAWC,North America West China
FBXD,2022-06-02,1321.89,MEDC,Mediterranean China
FBXD,2022-06-02,543.67,NAEE,North America East Europe
FBXD,2022-06-02,10611.88,CNER,China North Europe
FBXD,2022-06-02,758.32,NERC,North Europe China
FBXD,2022-06-02,2277.18,PANA,China North America East - West Spread
FBXD,2022-06-01,7204.51,GLBL,Global
FBXD,2022-06-01,2854.57,ESAE,Europe South America East
FBXD,2022-06-01,2312.64,PANA,China North America East - West Spread
FBXD,2022-06-01,9594.96,CNAW,China North America West
FBXD,2022-06-01,12784.73,CMED,China Mediterranean
FBXD,2022-06-01,876.5,NAWC,North America West China
FBXD,2022-06-01,885.94,NAEC,North America East China
FBXD,2022-06-01,11907.6,CNAE,China North America East
FBXD,2022-06-01,543.67,NAEE,North America East Europe
FBXD,2022-06-01,1337.88,MEDC,Mediterranean China
FBXD,2022-06-01,8395.48,ENAE,Europe North America East
FBXD,2022-06-01,758.32,NERC,North Europe China
FBXD,2022-06-01,10611.88,CNER,China North Europe
FBXD,2022-06-01,8017.47,ESAW,Europe South America West
FBXD,2022-05-31,766.06,NAEC,North America East China
FBXD,2022-05-31,13796.06,CNAE,China North America East
FBXD,2022-05-31,12776,CMED,China Mediterranean
FBXD,2022-05-31,7621.6,GLBL,Global
FBXD,2022-05-31,8395.48,ENAE,Europe North America East
FBXD,2022-05-31,3033.96,PANA,China North America East - West Spread
FBXD,2022-05-31,10762.1,CNAW,China North America West
FBXD,2022-05-31,836.78,NAWC,North America West China
FBXD,2022-05-31,2854.57,ESAE,Europe South America East
FBXD,2022-05-31,1337.88,MEDC,Mediterranean China
FBXD,2022-05-31,543.67,NAEE,North America East Europe
FBXD,2022-05-31,758.32,NERC,North Europe China
FBXD,2022-05-31,10578.82,CNER,China North Europe
FBXD,2022-05-31,7982.02,ESAW,Europe South America West
FBXD,2022-05-30,13796.06,CNAE,China North America East
FBXD,2022-05-30,766.06,NAEC,North America East China
FBXD,2022-05-30,8395.48,ENAE,Europe North America East
FBXD,2022-05-30,7621.6,GLBL,Global
FBXD,2022-05-30,2854.57,ESAE,Europe South America East
FBXD,2022-05-30,3033.96,PANA,China North America East - West Spread
FBXD,2022-05-30,10762.1,CNAW,China North America West
FBXD,2022-05-30,12776,CMED,China Mediterranean
FBXD,2022-05-30,836.78,NAWC,North America West China
FBXD,2022-05-30,1337.88,MEDC,Mediterranean China
FBXD,2022-05-30,10578.82,CNER,China North Europe
FBXD,2022-05-30,758.32,NERC,North Europe China
FBXD,2022-05-30,543.67,NAEE,North America East Europe
FBXD,2022-05-30,7982.02,ESAW,Europe South America West
FBXD,2022-05-27,14570.19,CNAE,China North America East
FBXD,2022-05-27,1337.88,MEDC,Mediterranean China
FBXD,2022-05-27,12825.62,CMED,China Mediterranean
FBXD,2022-05-27,7982.02,ESAW,Europe South America West
FBXD,2022-05-27,8359.58,ENAE,Europe North America East
FBXD,2022-05-27,2854.57,ESAE,Europe South America East
FBXD,2022-05-27,7831.7,GLBL,Global
FBXD,2022-05-27,3187.52,PANA,China North America East - West Spread
FBXD,2022-05-27,11382.67,CNAW,China North America West
FBXD,2022-05-27,836.78,NAWC,North America West China
FBXD,2022-05-27,766.06,NAEC,North America East China
FBXD,2022-05-27,543.67,NAEE,North America East Europe
FBXD,2022-05-27,758.32,NERC,North Europe China
FBXD,2022-05-27,10582.55,CNER,China North Europe
FBXD,2022-05-26,766.06,NAEC,North America East China
FBXD,2022-05-26,14570.19,CNAE,China North America East
FBXD,2022-05-26,1337.88,MEDC,Mediterranean China
FBXD,2022-05-26,2854.57,ESAE,Europe South America East
FBXD,2022-05-26,8359.58,ENAE,Europe North America East
FBXD,2022-05-26,3115.36,PANA,China North America East - West Spread
FBXD,2022-05-26,7982.02,ESAW,Europe South America West
FBXD,2022-05-26,7846.34,GLBL,Global
FBXD,2022-05-26,11454.83,CNAW,China North America West
FBXD,2022-05-26,12825.62,CMED,China Mediterranean
FBXD,2022-05-26,836.78,NAWC,North America West China
FBXD,2022-05-26,543.67,NAEE,North America East Europe
FBXD,2022-05-26,10582.55,CNER,China North Europe
FBXD,2022-05-26,758.32,NERC,North Europe China
FBXD,2022-05-25,14570.19,CNAE,China North America East
FBXD,2022-05-25,12825.62,CMED,China Mediterranean
FBXD,2022-05-25,1571.94,MEDC,Mediterranean China
FBXD,2022-05-25,2854.57,ESAE,Europe South America East
FBXD,2022-05-25,8359.58,ENAE,Europe North America East
FBXD,2022-05-25,7855.14,GLBL,Global
FBXD,2022-05-25,7982.02,ESAW,Europe South America West
FBXD,2022-05-25,11454.83,CNAW,China North America West
FBXD,2022-05-25,811.57,NAWC,North America West China
FBXD,2022-05-25,758.32,NERC,North Europe China
FBXD,2022-05-25,724.48,NAEC,North America East China
FBXD,2022-05-25,10582.55,CNER,China North Europe
FBXD,2022-05-25,578.95,NAEE,North America East Europe
FBXD,2022-05-25,3115.36,PANA,China North America East - West Spread
FBXD,2022-05-24,814.33,NAEC,North America East China
FBXD,2022-05-24,14570.19,CNAE,China North America East
FBXD,2022-05-24,1571.94,MEDC,Mediterranean China
FBXD,2022-05-24,8359.58,ENAE,Europe North America East
FBXD,2022-05-24,2854.57,ESAE,Europe South America East
FBXD,2022-05-24,7982.02,ESAW,Europe South America West
FBXD,2022-05-24,3115.36,PANA,China North America East - West Spread
FBXD,2022-05-24,7861.11,GLBL,Global
FBXD,2022-05-24,11454.83,CNAW,China North America West
FBXD,2022-05-24,12825.62,CMED,China Mediterranean
FBXD,2022-05-24,826.39,NAWC,North America West China
FBXD,2022-05-24,578.95,NAEE,North America East Europe
FBXD,2022-05-24,10582.55,CNER,China North Europe
FBXD,2022-05-24,758.32,NERC,North Europe China
FBXD,2022-05-23,814.33,NAEC,North America East China
FBXD,2022-05-23,14570.19,CNAE,China North America East
FBXD,2022-05-23,1571.94,MEDC,Mediterranean China
FBXD,2022-05-23,12825.34,CMED,China Mediterranean
FBXD,2022-05-23,8358.76,ENAE,Europe North America East
FBXD,2022-05-23,2854.57,ESAE,Europe South America East
FBXD,2022-05-23,7861.04,GLBL,Global
FBXD,2022-05-23,3115.36,PANA,China North America East - West Spread
FBXD,2022-05-23,7982.02,ESAW,Europe South America West
FBXD,2022-05-23,11454.83,CNAW,China North America West
FBXD,2022-05-23,826.39,NAWC,North America West China
FBXD,2022-05-23,10582.55,CNER,China North Europe
FBXD,2022-05-23,578.95,NAEE,North America East Europe
FBXD,2022-05-23,758.32,NERC,North Europe China
FBXD,2022-05-20,814.33,NAEC,North America East China
FBXD,2022-05-20,12825.34,CMED,China Mediterranean
FBXD,2022-05-20,1576.57,MEDC,Mediterranean China
FBXD,2022-05-20,2854.57,ESAE,Europe South America East
FBXD,2022-05-20,7864.83,GLBL,Global
FBXD,2022-05-20,7982.02,ESAW,Europe South America West
